Sr. No,Semester,Course Code,Course Title,Credit Hours,Grade,Grade Point,SGPA,CGPA,Warning
606,Spring 2018,EL227,Digital Logic Design - Lab,1,B-,2.67,2.64,2.28,0
606,Fall 2017,MT104,Linear Algebra,3,D+,1.33,1.51,1.51,0
606,Fall 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.51,1.51,0
606,Spring 2018,MT224,Differential Equations (Cal II),3,C,2,2.64,2.28,0
606,Fall 2017,SL101,English Language Lab,1,A-,3.67,1.51,1.51,0
606,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
606,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
606,Fall 2017,SS101,English Language,3,B,3,1.51,1.51,0
606,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
606,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
606,Spring 2018,SS122,English Composition,3,A-,3.67,2.64,2.28,0
606,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
606,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
607,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
607,Fall 2017,CL118,Programming Fundamentals - Lab,1,B+,3.33,2.45,2.45,0
607,Spring 2018,CL217,Computer Programming Lab,1,C,2,2.47,2.46,0
607,Fall 2017,CS118,Programming Fundamentals,3,C+,2.33,2.45,2.45,0
607,Fall 2018,CS201,Data Structures,3,B,3,2.08,2.34,0
607,Spring 2018,CS217,Computer Programming,3,B,3,2.47,2.46,0
607,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
607,Fall 2017,EE182,Basic Electronics,3,B+,3.33,2.45,2.45,0
607,Spring 2018,EE227,Digital Logic Design,3,B-,2.67,2.47,2.46,0
607,Spring 2018,EL227,Digital Logic Design - Lab,1,B,3,2.47,2.46,0
607,Fall 2017,MT104,Linear Algebra,3,C+,2.33,2.45,2.45,0
607,Fall 2017,MT119,Calculus and Analytical Geometry,3,B+,3.33,2.45,2.45,0
607,Spring 2018,MT224,Differential Equations (Cal II),3,C+,2.33,2.47,2.46,0
607,Fall 2017,SL101,English Language Lab,1,D+,1.33,2.45,2.45,0
607,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
607,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
607,Fall 2017,SS101,English Language,3,D,1,2.45,2.45,0
607,Spring 2018,SS111,Islamic and Religious Studies,3,B,3,2.47,2.46,0
607,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
607,Spring 2018,SS122,English Composition,3,D+,1.33,2.47,2.46,0
607,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
607,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
608,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
608,Fall 2017,CL118,Programming Fundamentals - Lab,1,D,1,1.94,1.94,1
608,Spring 2018,CL118,Programming Fundamentals - Lab,1,D,1,1.14,1.78,1
608,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
608,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.94,1.94,1
608,Spring 2018,CS118,Programming Fundamentals,3,D+,1.33,1.14,1.78,1
608,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
608,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
608,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
608,Fall 2017,EE182,Basic Electronics,3,B-,2.67,1.94,1.94,1
608,Spring 2018,EE227,Digital Logic Design,3,F,0,1.14,1.78,1
608,Spring 2018,EL227,Digital Logic Design - Lab,1,D,1,1.14,1.78,1
608,Fall 2017,MT104,Linear Algebra,3,C+,2.33,1.94,1.94,1
608,Fall 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.94,1.94,1
608,Spring 2018,MT224,Differential Equations (Cal II),3,W,0,1.14,1.78,1
608,Fall 2017,SL101,English Language Lab,1,B,3,1.94,1.94,1
608,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
608,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
608,Fall 2017,SS101,English Language,3,B,3,1.94,1.94,1
608,Spring 2018,SS111,Islamic and Religious Studies,3,C+,2.33,1.14,1.78,1
608,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
608,Spring 2018,SS122,English Composition,3,D,1,1.14,1.78,1
608,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
608,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
609,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
609,Fall 2017,CL118,Programming Fundamentals - Lab,1,D+,1.33,2.9,2.9,0
609,Spring 2018,CL217,Computer Programming Lab,1,C,2,3.22,3.06,0
609,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,2.9,2.9,0
609,Fall 2018,CS201,Data Structures,3,B-,2.67,3.31,3.14,0
609,Spring 2018,CS217,Computer Programming,3,D,1,3.22,3.06,0
609,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
609,Fall 2017,EE182,Basic Electronics,3,B,3,2.9,2.9,0
609,Spring 2018,EE227,Digital Logic Design,3,A,4,3.22,3.06,0
609,Spring 2018,EL227,Digital Logic Design - Lab,1,A-,3.67,3.22,3.06,0
609,Fall 2017,MT104,Linear Algebra,3,B,3,2.9,2.9,0
609,Fall 2017,MT119,Calculus and Analytical Geometry,3,B,3,2.9,2.9,0
609,Spring 2018,MT224,Differential Equations (Cal II),3,A-,3.67,3.22,3.06,0
609,Fall 2017,SL101,English Language Lab,1,A,4,2.9,2.9,0
609,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
609,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
609,Fall 2017,SS101,English Language,3,A+,4,2.9,2.9,0
609,Spring 2018,SS111,Islamic and Religious Studies,3,A,4,3.22,3.06,0
609,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
609,Spring 2018,SS122,English Composition,3,A-,3.67,3.22,3.06,0
609,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
609,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
610,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
610,Fall 2017,CL118,Programming Fundamentals - Lab,1,LL,0,0,0,1
610,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
610,Fall 2017,CS118,Programming Fundamentals,3,LL,0,0,0,1
610,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
610,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
610,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
610,Fall 2017,EE182,Basic Electronics,3,LL,0,0,0,1
610,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
610,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
610,Fall 2017,MT104,Linear Algebra,3,LL,0,0,0,1
610,Fall 2017,MT119,Calculus and Analytical Geometry,3,LL,0,0,0,1
610,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
610,Fall 2017,SL101,English Language Lab,1,LL,0,0,0,1
610,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
610,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
610,Fall 2017,SS101,English Language,3,LL,0,0,0,1
610,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
610,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
610,Unknown,SS122,English Composition,3,UK,-1,0,0,0
610,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
610,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
611,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
611,Fall 2017,CL118,Programming Fundamentals - Lab,1,B,3,2.45,2.45,0
611,Spring 2018,CL217,Computer Programming Lab,1,B,3,3.1,2.77,0
611,Fall 2017,CS118,Programming Fundamentals,3,C+,2.33,2.45,2.45,0
611,Fall 2018,CS201,Data Structures,3,B-,2.67,3.27,2.93,0
611,Spring 2018,CS217,Computer Programming,3,C+,2.33,3.1,2.77,0
611,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
611,Fall 2017,EE182,Basic Electronics,3,D,1,2.45,2.45,0
611,Spring 2018,EE227,Digital Logic Design,3,B,3,3.1,2.77,0
611,Spring 2018,EL227,Digital Logic Design - Lab,1,A-,3.67,3.1,2.77,0
611,Fall 2017,MT104,Linear Algebra,3,C,2,2.45,2.45,0
611,Fall 2017,MT119,Calculus and Analytical Geometry,3,C+,2.33,2.45,2.45,0
611,Spring 2018,MT224,Differential Equations (Cal II),3,C+,2.33,3.1,2.77,0
611,Fall 2017,SL101,English Language Lab,1,A-,3.67,2.45,2.45,0
611,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
611,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
611,Fall 2017,SS101,English Language,3,A+,4,2.45,2.45,0
611,Spring 2018,SS111,Islamic and Religious Studies,3,A,4,3.1,2.77,0
611,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
611,Spring 2018,SS122,English Composition,3,A-,3.67,3.1,2.77,0
611,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
611,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
612,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
612,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,0,0,1
612,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
612,Fall 2017,CS118,Programming Fundamentals,3,FA,0,0,0,1
612,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
612,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
612,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
612,Fall 2017,EE182,Basic Electronics,3,FA,0,0,0,1
612,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
612,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
612,Fall 2017,MT104,Linear Algebra,3,FA,0,0,0,1
612,Fall 2017,MT119,Calculus and Analytical Geometry,3,FA,0,0,0,1
612,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
612,Fall 2017,SL101,English Language Lab,1,FA,0,0,0,1
612,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
612,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
612,Fall 2017,SS101,English Language,3,FA,0,0,0,1
612,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
612,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
612,Unknown,SS122,English Composition,3,UK,-1,0,0,0
612,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
612,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
613,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
613,Fall 2017,CL118,Programming Fundamentals - Lab,1,B-,2.67,2.67,2.67,0
613,Spring 2018,CL217,Computer Programming Lab,1,C-,1.67,2.28,2.47,0
613,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,2.67,2.67,0
613,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
613,Spring 2018,CS217,Computer Programming,3,F,0,2.28,2.47,0
613,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
613,Fall 2017,EE182,Basic Electronics,3,A-,3.67,2.67,2.67,0
613,Spring 2018,EE227,Digital Logic Design,3,C-,1.67,2.28,2.47,0
613,Spring 2018,EL227,Digital Logic Design - Lab,1,B,3,2.28,2.47,0
613,Fall 2017,MT104,Linear Algebra,3,B,3,2.67,2.67,0
613,Fall 2017,MT119,Calculus and Analytical Geometry,3,D+,1.33,2.67,2.67,0
613,Spring 2018,MT224,Differential Equations (Cal II),3,B-,2.67,2.28,2.47,0
613,Fall 2017,SL101,English Language Lab,1,A-,3.67,2.67,2.67,0
613,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
613,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
613,Fall 2017,SS101,English Language,3,B+,3.33,2.67,2.67,0
613,Spring 2018,SS111,Islamic and Religious Studies,3,A,4,2.28,2.47,0
613,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
613,Spring 2018,SS122,English Composition,3,B,3,2.28,2.47,0
613,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
613,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
614,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
614,Fall 2017,CL118,Programming Fundamentals - Lab,1,LL,0,0,0,1
614,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
614,Fall 2017,CS118,Programming Fundamentals,3,LL,0,0,0,1
614,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
614,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
614,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
614,Fall 2017,EE182,Basic Electronics,3,LL,0,0,0,1
614,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
614,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
614,Fall 2017,MT104,Linear Algebra,3,LL,0,0,0,1
614,Fall 2017,MT119,Calculus and Analytical Geometry,3,LL,0,0,0,1
614,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
614,Fall 2017,SL101,English Language Lab,1,LL,0,0,0,1
614,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
614,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
614,Fall 2017,SS101,English Language,3,LL,0,0,0,1
614,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
614,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
614,Unknown,SS122,English Composition,3,UK,-1,0,0,0
614,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
614,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
615,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
615,Spring 2018,CL118,Programming Fundamentals - Lab,1,C,2,2.43,2.77,0
615,Fall 2017,CL118,Programming Fundamentals - Lab,1,D,1,2.51,2.51,0
615,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
615,Fall 2017,CS118,Programming Fundamentals,3,F,0,2.51,2.51,0
615,Spring 2018,CS118,Programming Fundamentals,3,B-,2.67,2.43,2.77,0
615,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
615,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
615,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
615,Fall 2017,EE182,Basic Electronics,3,B,3,2.51,2.51,0
615,Spring 2018,EE227,Digital Logic Design,3,D,1,2.43,2.77,0
615,Spring 2018,EL227,Digital Logic Design - Lab,1,C+,2.33,2.43,2.77,0
615,Fall 2017,MT104,Linear Algebra,3,B,3,2.51,2.51,0
615,Fall 2017,MT119,Calculus and Analytical Geometry,3,B+,3.33,2.51,2.51,0
615,Spring 2018,MT224,Differential Equations (Cal II),3,C,2,2.43,2.77,0
615,Fall 2017,SL101,English Language Lab,1,A-,3.67,2.51,2.51,0
615,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
615,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
615,Fall 2017,SS101,English Language,3,B+,3.33,2.51,2.51,0
615,Spring 2018,SS111,Islamic and Religious Studies,3,B+,3.33,2.43,2.77,0
615,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
615,Spring 2018,SS122,English Composition,3,B+,3.33,2.43,2.77,0
615,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
615,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
616,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
616,Fall 2017,CL118,Programming Fundamentals - Lab,1,B+,3.33,1.92,1.92,0
616,Spring 2018,CL217,Computer Programming Lab,1,A,4,2.56,2.58,0
616,Fall 2017,CS118,Programming Fundamentals,3,C-,1.67,1.92,1.92,0
616,Fall 2018,CS201,Data Structures,3,B,3,2.67,2.81,0
616,Spring 2018,CS217,Computer Programming,3,D+,1.33,2.56,2.58,0
616,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
616,Fall 2017,EE182,Basic Electronics,3,F,0,1.92,1.92,0
616,Spring 2018,EE182,Basic Electronics,3,C,2,2.56,2.58,0
616,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
616,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
616,Fall 2017,MT104,Linear Algebra,3,D+,1.33,1.92,1.92,0
616,Spring 2018,MT104,Linear Algebra,3,C,2,2.56,2.58,0
616,Fall 2017,MT119,Calculus and Analytical Geometry,3,B-,2.67,1.92,1.92,0
616,Spring 2018,MT224,Differential Equations (Cal II),3,B,3,2.56,2.58,0
616,Fall 2017,SL101,English Language Lab,1,B+,3.33,1.92,1.92,0
616,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
616,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
616,Fall 2017,SS101,English Language,3,B,3,1.92,1.92,0
616,Spring 2018,SS111,Islamic and Religious Studies,3,A,4,2.56,2.58,0
616,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
616,Unknown,SS122,English Composition,3,UK,-1,0,0,0
616,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
616,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
617,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
617,Fall 2017,CL118,Programming Fundamentals - Lab,1,D,1,1.49,1.49,1
617,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
617,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.49,1.49,1
617,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
617,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
617,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
617,Fall 2017,EE182,Basic Electronics,3,D,1,1.49,1.49,1
617,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
617,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
617,Fall 2017,MT104,Linear Algebra,3,C-,1.67,1.49,1.49,1
617,Fall 2017,MT119,Calculus and Analytical Geometry,3,D,1,1.49,1.49,1
617,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
617,Fall 2017,SL101,English Language Lab,1,B+,3.33,1.49,1.49,1
617,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
617,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
617,Fall 2017,SS101,English Language,3,B+,3.33,1.49,1.49,1
617,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
617,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
617,Unknown,SS122,English Composition,3,UK,-1,0,0,0
617,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
617,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
618,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
618,Fall 2017,CL118,Programming Fundamentals - Lab,1,A,4,3.51,3.51,0
618,Spring 2018,CL217,Computer Programming Lab,1,B+,3.33,3.02,3.27,0
618,Fall 2017,CS118,Programming Fundamentals,3,A,4,3.51,3.51,0
618,Fall 2018,CS201,Data Structures,3,A-,3.67,3.29,3.27,0
618,Spring 2018,CS217,Computer Programming,3,A,4,3.02,3.27,0
618,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
618,Fall 2017,EE182,Basic Electronics,3,A,4,3.51,3.51,0
618,Spring 2018,EE227,Digital Logic Design,3,A,4,3.02,3.27,0
618,Spring 2018,EL227,Digital Logic Design - Lab,1,A,4,3.02,3.27,0
618,Fall 2017,MT104,Linear Algebra,3,B+,3.33,3.51,3.51,0
618,Fall 2017,MT119,Calculus and Analytical Geometry,3,A-,3.67,3.51,3.51,0
618,Spring 2018,MT224,Differential Equations (Cal II),3,A-,3.67,3.02,3.27,0
618,Fall 2017,SL101,English Language Lab,1,C-,1.67,3.51,3.51,0
618,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
618,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
618,Fall 2017,SS101,English Language,3,B,3,3.51,3.51,0
618,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
618,Spring 2018,SS113,Pakistan Studies,3,D+,1.33,3.02,3.27,0
618,Spring 2018,SS122,English Composition,3,C-,1.67,3.02,3.27,0
618,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
618,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
619,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
619,Fall 2017,CL118,Programming Fundamentals - Lab,1,F,0,1.55,1.55,0
619,Spring 2018,CL118,Programming Fundamentals - Lab,1,B-,2.67,2.28,2.41,0
619,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
619,Fall 2017,CS118,Programming Fundamentals,3,F,0,1.55,1.55,0
619,Spring 2018,CS118,Programming Fundamentals,3,B-,2.67,2.28,2.41,0
619,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
619,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
619,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
619,Fall 2017,EE182,Basic Electronics,3,C,2,1.55,1.55,0
619,Spring 2018,EE227,Digital Logic Design,3,C-,1.67,2.28,2.41,0
619,Spring 2018,EL227,Digital Logic Design - Lab,1,B,3,2.28,2.41,0
619,Fall 2017,MT104,Linear Algebra,3,C-,1.67,1.55,1.55,0
619,Fall 2017,MT119,Calculus and Analytical Geometry,3,F,0,1.55,1.55,0
619,Spring 2018,MT119,Calculus and Analytical Geometry,3,C-,1.67,2.28,2.41,0
619,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
619,Fall 2017,SL101,English Language Lab,1,B+,3.33,1.55,1.55,0
619,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
619,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
619,Fall 2017,SS101,English Language,3,A,4,1.55,1.55,0
619,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
619,Spring 2018,SS113,Pakistan Studies,3,C,2,2.28,2.41,0
619,Spring 2018,SS122,English Composition,3,B,3,2.28,2.41,0
619,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
619,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
620,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
620,Fall 2017,CL118,Programming Fundamentals - Lab,1,A-,3.67,3.63,3.63,0
620,Spring 2018,CL217,Computer Programming Lab,1,C-,1.67,2.86,3.25,0
620,Fall 2017,CS118,Programming Fundamentals,3,A,4,3.63,3.63,0
620,Fall 2018,CS201,Data Structures,3,A,4,3.32,3.27,0
620,Spring 2018,CS217,Computer Programming,3,C-,1.67,2.86,3.25,0
620,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
620,Fall 2017,EE182,Basic Electronics,3,A,4,3.63,3.63,0
620,Spring 2018,EE227,Digital Logic Design,3,C+,2.33,2.86,3.25,0
620,Spring 2018,EL227,Digital Logic Design - Lab,1,A+,4,2.86,3.25,0
620,Fall 2017,MT104,Linear Algebra,3,C+,2.33,3.63,3.63,0
620,Fall 2017,MT119,Calculus and Analytical Geometry,3,A-,3.67,3.63,3.63,0
620,Spring 2018,MT224,Differential Equations (Cal II),3,A-,3.67,2.86,3.25,0
620,Fall 2017,SL101,English Language Lab,1,A+,4,3.63,3.63,0
620,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
620,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
620,Fall 2017,SS101,English Language,3,A,4,3.63,3.63,0
620,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
620,Spring 2018,SS113,Pakistan Studies,3,B,3,2.86,3.25,0
620,Spring 2018,SS122,English Composition,3,A-,3.67,2.86,3.25,0
620,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
620,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
621,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
621,Fall 2017,CL118,Programming Fundamentals - Lab,1,B-,2.67,2.67,2.67,0
621,Spring 2018,CL217,Computer Programming Lab,1,B,3,2.92,2.79,0
621,Fall 2017,CS118,Programming Fundamentals,3,D+,1.33,2.67,2.67,0
621,Fall 2018,CS201,Data Structures,3,B+,3.33,2.36,2.65,0
621,Spring 2018,CS217,Computer Programming,3,B+,3.33,2.92,2.79,0
621,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
621,Fall 2017,EE182,Basic Electronics,3,A-,3.67,2.67,2.67,0
621,Spring 2018,EE227,Digital Logic Design,3,B+,3.33,2.92,2.79,0
621,Spring 2018,EL227,Digital Logic Design - Lab,1,B-,2.67,2.92,2.79,0
621,Fall 2017,MT104,Linear Algebra,3,B+,3.33,2.67,2.67,0
621,Fall 2017,MT119,Calculus and Analytical Geometry,3,B,3,2.67,2.67,0
621,Spring 2018,MT224,Differential Equations (Cal II),3,B,3,2.92,2.79,0
621,Fall 2017,SL101,English Language Lab,1,B-,2.67,2.67,2.67,0
621,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
621,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
621,Fall 2017,SS101,English Language,3,C,2,2.67,2.67,0
621,Spring 2018,SS111,Islamic and Religious Studies,3,A,4,2.92,2.79,0
621,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
621,Spring 2018,SS122,English Composition,3,D,1,2.92,2.79,0
